ReceptionTime,d2w
1539848619.90458,1090
1539848619.92203,1091.8
1539848619.93924,1095.8
1539848619.9553,1097.3
1539849221.7196,1087.3
1539849221.75664,1083.4
1539849221.77338,1084.9
1539849221.79295,1095
1539849221.81255,1099.2
1539849221.83201,1095.1
1539849221.85111,1095.7
1539849221.87027,1080.9
1539849221.88915,1086.5
1539849221.90821,1088
1539849823.94373,1081.8
1539849824.01199,1090.9
1539849824.03585,1083.2
1539849824.05804,1081.2
1539849824.07525,1083.6
1539849824.09262,1079.9
1539849824.10984,1079.5
1539849824.12527,1080.1
1539849824.14382,1079.9
1539849824.15908,1079.5
1539850423.84119,1081.3
1539850423.92831,1082.2
1539850423.97311,1080.6
1539850423.9949,1073.8
1539850424.03055,1071
1539850424.06256,1074
1539850424.08038,1074.7
1539850424.09724,1080.4
1539850424.13511,1075.2
1539850424.15204,1073
1539851024.43328,1068.2
1539851024.50264,1069.3
1539851024.53071,1075.4
1539851024.55765,1071.8
1539851024.57821,1070
1539851024.59377,1070.3
1539851024.60928,1067.6
1539851024.62474,1064.5
1539851024.64021,1063.3
1539851024.65858,1065.4
1539851624.33103,1063.6
1539851624.39602,1057.5
1539851624.4214,1063.3
1539851624.43934,1065.8
1539851624.45621,1067.4
1539851624.47307,1070.1
1539851624.49001,1058.3
1539851624.50699,1058.8
1539851624.52395,1056.1
1539851624.54092,1060.9
1539852225.0197,1067.5
1539852225.05187,1062.8
1539852225.06652,1054.6
1539852225.08458,1053.8
1539852225.1028,1054.1
1539852225.12026,1056.8
1539852225.13751,1061.3
1539852225.15531,1059.9
1539852225.17243,1058.9
1539852225.18943,1059.9
1539852826.89361,1061
1539852826.911,1060.9
1539852826.92717,1055.4
1539852826.94131,1058.2
1539852826.95628,1058
1539852826.97085,1056.8
1539852826.98452,1061.5
1539852826.99805,1061.4
1539852827.01187,1057.8
1539852827.02554,1060.3
1539853426.52424,1058.2
1539853426.59954,1059.6
1539853426.62675,1065.8
1539853426.64456,1062.2
1539853426.66165,1065.8
1539853426.67789,1064
1539853426.69148,1057.6
1539853426.70503,1063.2
1539853426.71867,1064.7
1539853426.73287,1068.3
1539854029.68517,1062.4
1539854029.70625,1059.7
1539854029.72418,1060.6
1539854029.74007,1062.6
1539854029.75816,1067.4
1539854029.77464,1070.9
1539854029.79158,1067.3
1539854029.80571,1064.4
1539854029.82296,1064.1
1539854029.83936,1066.8
1539854629.40372,1066.7
1539854629.41872,1066.9
1539854629.43499,1063.2
1539854629.45194,1066.9
1539854629.46876,1070
1539854629.48539,1065.9
1539854629.50164,1067.1
1539854629.51859,1063.4
1539854629.53573,1061.6
1539854629.55286,1064.2
1539855229.60641,1064.7
1539855229.62401,1061.4
1539855229.64098,1061.3
1539855229.65708,1060.6
1539855229.67236,1062.6
1539855229.68932,1066.3
1539855229.70628,1060.2
1539855229.72353,1062.9
1539855229.73972,1060.4
1539855229.75423,1057.8
1539855829.75613,1064
1539855829.77377,1065.4
1539855829.79054,1060.7
1539855829.8083,1055.5
1539855829.82591,1057.9
1539855829.84347,1058.6
1539855829.86112,1057.3
1539855829.87869,1059.5
1539855829.89552,1060.6
1539855829.91782,1059.8
1539856429.921,1059.5
1539856429.93985,1052
1539856429.95778,1055.4
1539856429.97586,1055.1
1539856429.99407,1058.9
1539856430.01217,1061.7
1539856430.0282,1055
1539856430.04577,1054
1539856430.08084,1051.7
1539856430.09758,1052.3
1539857030.36448,1055.4
1539857030.43712,1056.3
1539857030.47082,1056.4
1539857030.49953,1053.5
1539857030.51561,1055
1539857030.53371,1059.4
1539857030.55079,1057.7
1539857030.5679,1060
1539857030.58383,1055.2
1539857030.59941,1054.9
1539857630.89244,1057.3
1539857630.96662,1054.5
1539857630.99142,1058.9
1539857631.01417,1062.9
1539857631.03043,1056.1
1539857631.04605,1056.2
1539857631.06264,1055.9
1539857631.07979,1050.6
1539857631.09591,1055.8
1539857631.11175,1058.7
1539858230.17646,1063.9
1539858230.23059,1062
1539858230.26915,1056.7
1539858230.28577,1057.6
1539858230.30188,1056.2
1539858230.31944,1061.3
1539858230.33511,1064.2
1539858230.35077,1066.4
1539858230.36679,1065.2
1539858230.38325,1066.7
1539858831.4164,1066.2
1539858831.48129,1060.9
1539858831.50564,1065.6
1539858831.52437,1065.2
1539858831.54125,1064.6
1539858831.55683,1067
1539858831.57229,1066.9
1539858831.58781,1066.6
1539858831.60338,1067.2
1539858831.62054,1068.2
1539859431.67365,1070.1
1539859431.69154,1064.8
1539859431.71163,1072.5
1539859431.73161,1074.9
1539859431.75494,1073.3
1539859431.77455,1076.7
1539859431.79427,1070.3
1539859431.81414,1070
1539859431.83354,1074.1
1539859431.85354,1072.7
1539860032.49825,1074.5
1539860032.52152,1072.8
1539860032.54302,1073.3
1539860032.56768,1073.9
1539860032.58771,1074
1539860032.60684,1072
1539860032.62595,1073.2
1539860032.64514,1073.6
1539860032.66449,1076.3
1539860032.68365,1078.3
1539860633.34057,1078.3
1539860633.40635,1078.5
1539860633.42408,1070.1
1539860633.44125,1076.9
1539860633.45757,1074.4
1539860633.47367,1075
1539860633.48953,1080.1
1539860633.50518,1077.1
1539860633.52093,1082.7
1539860633.53645,1074.2
1539861232.48754,1076.4
1539861232.57007,1080.9
1539861232.63142,1076
1539861232.65071,1084
1539861232.67,1081.4
1539861232.68921,1080.6
1539861232.70531,1084.3
1539861232.72142,1078.6
1539861232.73691,1083.2
1539861232.76772,1078.4
1539861832.98331,1080.9
1539861833.01593,1085
1539861833.04494,1079.4
1539861833.07144,1081.1
1539861833.09276,1080.8
1539861833.10958,1079.5
1539861833.12596,1084.8
1539861833.14183,1083.5
1539861833.15757,1085.5
1539861833.18854,1085.3
1539862433.4668,1082.8
1539862433.53768,1086.6
1539862433.55976,1085.5
1539862433.57708,1086.7
1539862433.59524,1088.9
1539862433.6124,1086.8
1539862433.62921,1088.2
1539862433.64621,1088.2
1539862433.66311,1086.9
1539862433.68002,1087.4
1539863033.49418,1086.1
1539863033.51267,1087.3
1539863033.52985,1089.4
1539863033.54662,1089.6
1539863033.56621,1094.9
1539863033.58241,1094.1
1539863033.59836,1096.1
1539863033.61397,1098.4
1539863033.62955,1097.4
1539863033.64505,1099.7
1539863634.39268,1100.3
1539863634.41402,1100.1
1539863634.43353,1100.2
1539863634.45172,1104.1
1539863634.47507,1101.9
1539863634.49188,1100.5
1539863634.5073,1107
1539863634.52271,1105.9
1539863634.54013,1106.7
1539863634.57154,1105.3
1539864234.27068,1105.3
1539864234.34564,1108.9
1539864234.36981,1113.1
1539864234.39056,1112.6
1539864234.41013,1114
1539864234.42964,1113.2
1539864234.44766,1113.5
1539864234.46524,1114.2
1539864234.48463,1111.6
1539864234.5234,1115.6
1539864833.90334,1111.2
1539864833.99536,1110
1539864834.06633,1119.3
1539864834.09865,1115.4
1539864834.13661,1115.6
1539864834.16689,1114.3
1539864834.19021,1113
1539864834.20666,1115.8
1539864834.2225,1115.7
1539864834.23834,1117.3
1539865434.33989,1118.7
1539865434.43625,1115.9
1539865434.46177,1114.4
1539865434.48198,1113.3
1539865434.50014,1113.9
1539865434.51589,1113
1539865434.53209,1112.5
1539865434.54853,1113
1539865434.56543,1111.8
1539865434.58118,1112.5
1539866035.14809,1112.9
1539866035.16975,1116.3
1539866035.18805,1113.7
1539866035.20825,1113.1
1539866035.22588,1113.2
1539866035.24566,1110.6
1539866035.26538,1117.4
1539866035.28532,1119.5
1539866035.30493,1114.1
1539866035.32445,1111.9
1539866634.55799,1110.5
1539866634.57897,1110.1
1539866634.59958,1114.3
1539866634.62187,1115
1539866634.64306,1112.3
1539866634.66261,1112.2
1539866634.68244,1112.3
1539866634.70208,1110.7
1539866634.72403,1108.6
1539866634.74554,1108.6
1539867236.0096,1105.8
1539867236.02967,1108
1539867236.04977,1115.4
1539867236.06936,1112.2
1539867236.08679,1109.5
1539867236.10393,1106.3
1539867236.12006,1102
1539867236.13756,1106.9
1539867236.15471,1109.1
1539867236.18642,1106.8
1539867837.37245,1105.7
1539867837.41276,1103.2
1539867837.43247,1108.2
1539867837.45141,1103.8
1539867837.46965,1101.2
1539867837.48507,1100.2
1539867837.50119,1099.8
1539867837.51685,1104.6
1539867837.53231,1107.2
1539867837.54773,1108.6
1539868437.51039,1102.8
1539868437.5912,1101.8
1539868437.6138,1104.3
1539868437.6337,1105.4
1539868437.64981,1106.7
1539868437.6684,1106.3
1539868437.68562,1105.6
1539868437.70295,1104
1539868437.71902,1102.6
1539868437.73465,1104.9
1539869036.61769,1109
1539869036.6379,1109.4
1539869036.65773,1110
1539869036.67616,1110.3
1539869036.69362,1108.5
1539869036.71031,1114.2
1539869036.72624,1118.6
1539869036.74221,1118.6
1539869036.75812,1116.8
1539869036.77403,1116.5
1539869637.06594,1116.1
1539869637.08565,1118.1
1539869637.10343,1122
1539869637.12459,1122.3
1539869637.14181,1119.8
1539869637.1589,1118.8
1539869637.17544,1119.4
1539869637.20932,1122.9
1539869637.22534,1125.4
1539869637.24167,1126.3
1539870238.14144,1124.7
1539870238.16189,1127.5
1539870238.18013,1128.2
1539870238.19813,1127.4
1539870238.21633,1130.6
1539870238.2337,1126.2
1539870238.25188,1128.2
1539870238.2709,1128.8
1539870238.28789,1126.9
1539870238.3108,1130.1
1539870839.39544,1125.9
1539870839.41498,1124.4
1539870839.43261,1128.3
1539870839.45323,1127
1539870839.47027,1128.6
1539870839.48659,1128.2
1539870839.50202,1124.2
1539870839.51751,1125.5
1539870839.533,1125.6
1539870839.54844,1126.2
1539871440.48627,1129.8
1539871440.56751,1126.1
1539871440.5934,1123.1
1539871440.62882,1122.5
1539871440.64734,1123.9
1539871440.66476,1125
1539871440.68042,1124.5
1539871440.696,1123.1
1539871440.71159,1121.7
1539871440.72842,1121.2
1539872041.90864,1121.5
1539872041.95736,1122.3
1539872041.97794,1122.8
1539872041.99837,1121.2
1539872042.01854,1122.2
1539872042.04001,1118.9
1539872042.05668,1116.8
1539872042.12093,1118
1539872042.13622,1114.4
1539872042.15162,1116.6
1539872641.89592,1116.1
1539872641.96208,1112.6
1539872642.00229,1114.4
1539872642.0187,1110.5
1539872642.03425,1110.6
1539872642.04982,1113.3
1539872642.06516,1114.2
1539872642.09788,1113.5
1539872642.12899,1112.8
1539872642.1448,1111.3
1539873242.00843,1110.4
1539873242.02462,1108.9
1539873242.04324,1107.3
1539873242.06128,1110.5
1539873242.08013,1109.3
1539873242.09574,1107.5
1539873242.11135,1108.1
1539873242.12707,1103.6
1539873242.14271,1103.3
1539873242.15841,1103.2
1539873842.6224,1105.4
1539873842.64268,1123.6
1539873842.66039,1106.2
1539873842.67718,1107.6
1539873842.69697,1103.9
1539873842.71294,1123.6
1539873842.72869,1104.7
1539873842.74816,1104.1
1539873842.76752,1107
1539873842.78697,1103.2
1539874442.9105,1100.4
1539874442.92875,1100.6
1539874442.94718,1099.9
1539874442.96793,1103.1
1539874442.98838,1100.2
1539874443.0061,1099.6
1539874443.02347,1098.2
1539874443.04116,1097
1539874443.05905,1099.6
1539874443.07838,1101.3
1539875042.54625,1102.4
1539875042.58185,1100.7
1539875042.61652,1098.3
1539875042.67759,1096.7
1539875042.70098,1116.4
1539875042.71709,1119
1539875042.73257,1136.7
1539875042.75002,1100.6
1539875042.76694,1110.3
1539875042.7824,1092.3
1539875642.70798,1091.6
1539875642.75837,1094.4
1539875642.78088,1092.9
1539875642.79774,1111.4
1539875642.81355,1094.9
1539875642.83006,1092.6
1539875642.84793,1091.8
1539875642.86586,1094.4
1539875642.88196,1092.1
1539875642.89752,1091.1
1539876242.79433,1096.1
1539876242.81389,1092.1
1539876242.85082,1091.6
1539876242.86668,1089.3
1539876242.88354,1086.5
1539876242.8993,1089
1539876242.9162,1089.8
1539876242.93159,1090.9
1539876242.94706,1087.7
1539876242.96289,1085.1
1539876842.50559,1085.3
1539876842.53494,1086.2
1539876842.55553,1087.8
1539876842.57353,1086.3
1539876842.58916,1085.6
1539876842.60477,1084.7
1539876842.62031,1079.9
1539876842.63595,1079.6
1539876842.65208,1080.4
1539876842.6677,1077.8
1539877442.5425,1078.4
1539877442.56259,1079.3
1539877442.58254,1074.4
1539877442.60287,1075.1
1539877442.62187,1071
1539877442.64158,1070.4
1539877442.68491,1070.7
1539877442.70644,1070.5
1539877442.72539,1069.7
1539877442.74579,1067.7
1539878042.49302,1067.1
1539878042.51264,1068.1
1539878042.55264,1065.1
1539878042.57093,1065.1
1539878042.59078,1063.2
1539878042.61011,1062.2
1539878042.62923,1062
1539878042.64846,1059.6
1539878042.66779,1060.8
1539878042.68701,1058.6
1539878644.83241,1061.3
1539878644.88556,1059.7
1539878644.90245,1057.8
1539878644.91805,1057.7
1539878644.93353,1059.4
1539878644.94975,1058.6
1539878644.96571,1075.3
1539878644.98231,1059.3
1539878644.99868,1054.5
1539878645.01436,1058.2
1539879244.60065,1057.3
1539879244.65496,1057.7
1539879244.69087,1058.1
1539879244.70636,1054.8
1539879244.73763,1058.6
1539879244.75433,1058.4
1539879244.7857,1058.6
1539879244.80112,1057.9
1539879244.81656,1055.7
1539879244.83195,1056.7
1539879845.28477,1058.9
1539879845.36339,1058.7
1539879845.39214,1053.8
1539879845.41149,1094.2
1539879845.42926,1055.6
1539879845.44634,1104.7
1539879845.46175,1071.7
1539879845.48082,1057.3
1539879845.49773,1057
1539879845.51383,1056.9
1539880446.89706,1053.7
1539880446.97386,1095.3
1539880446.99758,1051.7
1539880447.01818,1055.9
1539880447.03734,1071.6
1539880447.0588,1066.3
1539880447.07587,1065.6
1539880447.0913,1083.2
1539880447.10921,1101.1
1539880447.12631,1094.5
1539881048.00499,1128.5
1539881048.0258,1113.8
1539881048.0443,1074.7
1539881048.06419,1058.1
1539881048.08442,1053.9
1539881048.10418,1050.9
1539881048.12366,1053.1
1539881048.1432,1048.2
1539881048.16271,1070.6
1539881048.18219,1082
1539881648.5853,1045.8
1539881648.60474,1032.2
1539881648.62453,1065.4
1539881648.64364,1028.1
1539881648.66013,1043.2
1539881648.67839,1024.4
1539881648.69479,1062.2
1539881648.7107,1061.7
1539881648.72724,1024.9
1539881648.74302,1040.6
1539882248.59834,1033.2
1539882248.6256,1018
1539882248.64233,1054.8
1539882248.65911,1037.1
1539882248.67501,1013.8
1539882248.69175,1017.8
1539882248.70777,1032.3
1539882248.75511,1014.2
1539882248.80253,1014.6
1539882248.82026,1011.8
1539882848.78285,1028.5
1539882848.8577,1010.3
1539882848.88392,1010.8
1539882848.91054,1008.6
1539882848.93206,1009.2
1539882848.94832,1007.6
1539882848.96389,1005.5
1539882848.98031,1039
1539882848.99594,1017.4
1539882849.01267,1020.2
1539883450.31235,1022.9
1539883450.35721,1000.6
1539883450.38329,1035.8
1539883450.40241,999.3
1539883450.42094,996.9
1539883450.43635,996.2
1539883450.45306,1029.2
1539883450.47055,991.9
1539883450.48598,1011.3
1539883450.5013,986.9
1539884052.71568,983.3
1539884052.73424,982.7
1539884052.7549,981
1539884052.7725,980.9
1539884052.79193,977.6
1539884052.80771,976.5
1539884052.82359,976.5
1539884052.83936,973.5
1539884052.85541,972.8
1539884052.87157,967.7
1539884652.52488,963.4
1539884652.55027,968.7
1539884652.56815,982.3
1539884652.58533,966.4
1539884652.60395,994.3
1539884652.62051,974.9
1539884652.64003,973.5
1539884652.6594,956.8
1539884652.6788,1005.7
1539884652.69799,1018.5
1539885253.48896,969.4
1539885253.50901,953
1539885253.52878,1024.1
1539885253.54838,967.5
1539885253.57099,966.3
1539885253.59074,1010.2
1539885253.60798,977.4
1539885253.62464,960
1539885253.64466,947.2
1539885253.66452,942.7
1539885854.50114,956.2
1539885854.52045,956.8
1539885854.53687,973.7
1539885854.57302,943.3
1539885854.58958,940.4
1539885854.60603,937.8
1539885854.6229,947.5
1539885854.63894,938.5
1539885854.65533,934.7
1539885854.67417,933.8
1539886454.54555,936.4
1539886454.62658,931.5
1539886454.68138,932.1
1539886454.70509,929.1
1539886454.72145,923.4
1539886454.73832,919.2
1539886454.75673,923.5
1539886454.77347,921.9
1539886454.78933,920.3
1539886454.80622,917.9
1539887053.96159,911.2
1539887054.07095,913
1539887054.09025,912
1539887054.10594,911.1
1539887054.12199,906.8
1539887054.13765,906.9
1539887054.15528,904.2
1539887054.17117,903.1
1539887054.18674,901.5
1539887054.20211,895.7
1539887655.83628,893.2
1539887655.91036,892.7
1539887655.93234,896.1
1539887655.95233,892.5
1539887655.97203,887
1539887655.99489,887.6
1539887656.01197,883.3
1539887656.02785,886.6
1539887656.04493,887.9
1539887656.06483,881.8
1539888255.96524,879
1539888255.98726,876
1539888256.00768,882.7
1539888256.02814,875.2
1539888256.04744,876.6
1539888256.06771,878.3
1539888256.08417,873.3
1539888256.10303,879.8
1539888256.12064,872.9
1539888256.13709,871.2
1539888857.52753,868.5
1539888857.54694,867.7
1539888857.5655,870.7
1539888857.58408,867.3
1539888857.60356,864.6
1539888857.62285,860.4
1539888857.63884,862.1
1539888857.65571,860.8
1539888857.67238,857
1539888857.68871,855.6
1539889459.51929,856.5
1539889459.55059,856.4
1539889459.58142,855.6
1539889459.61231,848.8
1539889459.62769,846.5
1539889459.6432,847.5
1539889459.674,846.2
1539889459.6894,843.7
1539889459.70671,841.5
1539889459.72415,839.5
1539890060.78237,841.3
1539890060.88056,838
1539890060.905,838.5
1539890060.92146,832.9
1539890060.93703,835
1539890060.95248,834.3
1539890060.97077,833.6
1539890060.98675,832.8
1539890061.0023,827.8
1539890061.01904,835
1539890662.06581,833.1
1539890662.14911,828.9
1539890662.17778,829.8
1539890662.20101,824.2
1539890662.21947,826.3
1539890662.23487,830.6
1539890662.2503,829
1539890662.26651,823.9
1539890662.28214,824.2
1539890662.29794,824.9
1539891261.87204,820.8
1539891261.95588,820.6
1539891261.9812,820.9
1539891262.00198,823.4
1539891262.02143,824.5
1539891262.04085,824.8
1539891262.06033,819.7
1539891262.07979,819.1
1539891262.11842,818.1
1539891262.13776,817.6
1539891863.17392,818.8
1539891863.19353,816.4
1539891863.21266,810
1539891863.23164,813
1539891863.25093,811.5
1539891863.26955,810.2
1539891863.28822,809.9
1539891863.30698,807.1
1539891863.32648,805.4
1539891863.34592,805
1539892464.83542,802.9
1539892464.85506,801
1539892464.87326,806
1539892464.89237,800.4
1539892464.91132,801
1539892464.92967,799.3
1539892464.94824,796.1
1539892464.96545,799.5
1539892464.98145,799.1
1539892464.99952,797.8
1539893066.05537,793.7
1539893066.11905,796.7
1539893066.1412,797.5
1539893066.16305,798.2
1539893066.18066,790.1
1539893066.19626,793.5
1539893066.21179,792.1
1539893066.22725,793.3
1539893066.24285,797.6
1539893066.25847,793.5
1539893668.29129,792.1
1539893668.32782,793.1
1539893668.3543,790.2
1539893668.37348,794.5
1539893668.3918,793.7
1539893668.40755,789.9
1539893668.42566,792.3
1539893668.44287,792.5
1539893668.45872,794.7
1539893668.47573,792.1
1539894268.33182,789
1539894268.3947,790.1
1539894268.42015,793.8
1539894268.43482,791.5
1539894268.44884,795.1
1539894268.46246,789.4
1539894268.47609,790.4
1539894268.49097,791.8
1539894268.5043,790.4
1539894268.51794,793.1
1539894869.81583,787.7
1539894869.83151,787.9
1539894869.84708,789.3
1539894869.86256,791.9
1539894869.89609,785.7
1539894869.91332,780.1
1539894869.92973,782.1
1539894869.94536,780.7
1539894869.96082,786.3
1539894869.97635,786.9
1539895470.52272,779.5
1539895470.542,778.4
1539895470.55959,781.5
1539895470.57968,781.8
1539895470.59925,785.6
1539895470.61946,781.3
1539895470.63912,779.7
1539895470.65845,779.9
1539895470.6779,781.2
1539895470.69728,778.2
1539896072.62507,774.5
1539896072.64399,773.7
1539896072.66308,773.8
1539896072.68215,780.5
1539896072.69951,772.9
1539896072.71666,769.8
1539896072.73403,768
1539896072.7508,767.3
1539896072.76692,774.9
1539896072.78354,769.8
1539896673.02176,767
1539896673.0833,767.9
1539896673.10391,768.1
1539896673.12179,766.8
1539896673.13928,766.7
1539896673.15511,763.3
1539896673.17126,764
1539896673.18699,766
1539896673.20264,762
1539896673.2189,756
1539897273.6324,759.9
1539897273.69476,755.6
1539897273.73753,760.4
1539897273.75888,757.1
1539897273.77624,754.7
1539897273.79196,756.2
1539897273.80762,751.9
1539897273.82317,758.7
1539897273.83872,749.7
1539897273.8542,755.8
1539897875.29465,752.8
1539897875.36013,751.4
1539897875.38633,751.5
1539897875.4076,747.5
1539897875.42424,751.9
1539897875.44261,752.9
1539897875.45824,752.1
1539897875.47389,749
1539897875.48957,751.3
1539897875.50523,748.7
1539898476.80561,751.6
1539898476.85266,753.6
1539898476.87538,751.4
1539898476.89287,747.5
1539898476.90968,748.5
1539898476.92522,749.6
1539898476.95801,749.8
1539898476.9736,749
1539898476.98916,744.9
1539898477.00592,746.6
1539899078.28574,749.8
1539899078.32592,746.6
1539899078.34541,748.5
1539899078.37933,742.1
1539899078.41353,746.4
1539899078.4488,750.2
1539899078.48157,759.9
1539899078.54526,760.9
1539899078.56128,747
1539899078.60913,744.9
1539899678.21395,748.4
1539899678.23662,746.7
1539899678.25296,743.3
1539899678.2702,744.7
1539899678.29027,748
1539899678.30983,743.3
1539899678.34214,745.8
1539899678.35759,741.8
1539899678.37389,741.6
1539899678.41009,746.1
1539900280.38243,741.5
1539900280.45858,740.5
1539900280.48512,746.2
1539900280.50243,744.6
1539900280.51919,741.5
1539900280.53701,742.4
1539900280.55261,743.3
1539900280.57115,744.4
1539900280.58664,748.6
1539900280.60264,746.9
1539900881.50896,744.7
1539900881.53298,746.4
1539900881.55156,746.3
1539900881.56775,747.8
1539900881.58662,745.4
1539900881.60388,746
1539900881.62108,744.8
1539900881.63834,749.7
1539900881.65371,746.9
1539900881.66904,749.7
1539901482.77832,744.5
1539901482.87155,747.1
1539901482.90686,746.2
1539901482.9374,750.1
1539901482.95821,753.4
1539901482.97408,754.3
1539901482.98978,753.3
1539901483.00546,747.7
1539901483.02111,745.7
1539901483.03698,752.6
1539902083.90473,753.9
1539902083.92749,754.1
1539902083.95092,752.8
1539902083.97491,751.9
1539902083.99629,752.4
1539902084.01294,754.9
1539902084.03141,751.2
1539902084.04886,751.5
1539902084.06637,757
1539902084.08301,761.6
1539902684.26231,766.2
1539902684.28285,757
1539902684.30298,753.3
1539902684.32276,755.5
1539902684.34133,761.8
1539902684.36133,764.5
1539902684.381,761.8
1539902684.40085,759.7
1539902684.42045,764.3
1539902684.44009,765.3
1539903286.33813,768.6
1539903286.35773,765.3
1539903286.37601,767.4
1539903286.39336,768.4
1539903286.41264,768.9
1539903286.43056,767.1
1539903286.45023,767.1
1539903286.4699,769.6
1539903286.48972,774.5
1539903286.50949,774.9
1539903888.62791,775.8
1539903888.69612,771.9
1539903888.71715,773.9
1539903888.73902,776
1539903888.75806,774.3
1539903888.77628,776.5
1539903888.79208,781.8
1539903888.80902,779.6
1539903888.82599,779.9
1539903888.84298,780
1539904488.78772,777.8
1539904488.85374,786.4
1539904488.87498,789.8
1539904488.89373,788.6
1539904488.90974,789
1539904488.92725,785.5
1539904488.94303,785.6
1539904488.95851,787.3
1539904488.97417,793.2
1539904488.98958,795.6
1539905088.5009,793.6
1539905088.52363,795.8
1539905088.54005,795.5
1539905088.55656,798.8
1539905088.57375,801.4
1539905088.59151,803.9
1539905088.60731,804.5
1539905088.62306,807.1
1539905088.63865,811.6
1539905088.65422,810.2
1539905687.94908,808.7
1539905688.01849,805.9
1539905688.04118,809.7
1539905688.05997,814.7
1539905688.07742,821.7
1539905688.09316,816
1539905688.10884,816.4
1539905688.12604,815
1539905688.14287,820.1
1539905688.15915,824.5
1539906294.15108,828.8
1539906294.19233,824.2
1539906294.21276,827.2
1539906294.2329,826.7
1539906294.25115,831.7
1539906294.26779,833
1539906294.28366,830.6
1539906294.2994,832.6
1539906294.31906,832
1539906294.33753,837.3
1539906895.60144,837.3
1539906895.62148,841.4
1539906895.63909,835.7
1539906895.65724,836
1539906895.67578,836.8
1539906895.69213,843.1
1539906895.71036,841.8
1539906895.72656,842.2
1539906895.74241,841.7
1539906895.75847,841.6
1539907496.0209,846.3
1539907496.03897,850.9
1539907496.05786,851.3
1539907496.07655,845.7
1539907496.09552,850.6
1539907496.11491,851.4
1539907496.13334,855.2
1539907496.15278,860.3
1539907496.17217,857.3
1539907496.19116,853.2
1539908094.73569,858.7
1539908094.80276,856.8
1539908094.82249,860.7
1539908094.8407,867
1539908094.8594,865.3
1539908094.88013,862.1
1539908094.90034,870
1539908094.92118,876.2
1539908094.93988,873.5
1539908094.95981,879.7
1539908696.33946,877.6
1539908696.357,878.8
1539908696.37607,887.8
1539908696.39511,885.7
1539908696.4141,887.4
1539908696.43312,888.5
1539908696.45228,889.4
1539908696.47278,897.4
1539908696.49158,895.6
1539908696.50858,898.2
1539909297.31372,898.5
1539909297.3886,900.3
1539909297.40856,903.8
1539909297.42722,906.1
1539909297.44496,907.6
1539909297.46398,910.1
1539909297.48195,914.3
1539909297.50128,911
1539909297.51925,915.7
1539909297.53757,915.6
1539909897.18877,915.4
1539909897.20716,920.4
1539909897.22619,925.1
1539909897.26527,919.5
1539909897.2824,920.3
1539909897.29895,923.5
1539909897.31501,922.2
1539909897.33126,930.4
1539909897.34758,928.1
1539909897.36397,927.8
1539910499.45147,930.8
1539910499.46899,935
1539910499.48736,934.8
1539910499.50436,934.5
1539910499.5243,932.5
1539910499.54203,931.9
1539910499.56012,941.6
1539910499.576,942.9
1539910499.59374,941.5
1539910499.61326,936
1539911098.19394,935.1
1539911098.27434,943.2
1539911098.29791,948.4
1539911098.31414,947.5
1539911098.33004,946.4
1539911098.34772,945.4
1539911098.36341,949.1
1539911098.38029,956.1
1539911098.39973,956.1
1539911098.4187,954
1539911699.11545,957
1539911699.13366,959.7
1539911699.14883,963
1539911699.16665,962.1
1539911699.18434,959
1539911699.20052,958
1539911699.21846,961.4
1539911699.23629,968.6
1539911699.25356,965.4
1539911699.27085,965.2
1539912299.29113,967.8
1539912299.38677,968.8
1539912299.47191,975.9
1539912299.51661,972.4
1539912299.53965,972.5
1539912299.55577,974.8
1539912299.57152,978.7
1539912299.58899,982.6
1539912299.60709,979
1539912299.62303,977.2
1539912898.54442,977.1
1539912898.65033,979.5
1539912898.6689,984.4
1539912898.68538,982.8
1539912898.70084,983.3
1539912898.71709,983.3
1539912898.73454,982.2
1539912898.75005,991.1
1539912898.76571,986.5
1539912898.78112,993.9
1539913499.96783,996.3
1539913499.98977,991.2
1539913500.0118,997.8
1539913500.03323,997.6
1539913500.05326,999.2
1539913500.07252,1003.8
1539913500.09214,1001.1
1539913500.11184,1006.4
1539913500.13146,1003.9
1539913500.14908,1006.7
1539914101.1085,1004.5
1539914101.12789,1008.4
1539914101.14708,1012.5
1539914101.16361,1017.3
1539914101.17949,1020.5
1539914101.19535,1020
1539914101.21086,1022.8
1539914101.22709,1023.9
1539914101.24725,1028.9
1539914101.26978,1034.7
1539914701.30827,1030.9
1539914701.35662,1033.3
1539914701.39273,1031.9
1539914701.41316,1036.7
1539914701.42773,1042
1539914701.44186,1038.8
1539914701.45624,1046.2
1539914701.47091,1042.5
1539914701.48767,1046.4
1539914701.51202,1047.5
1539915301.79399,1051.5
1539915301.81429,1056.4
1539915301.83365,1054.2
1539915301.85198,1059.1
1539915301.87052,1056.5
1539915301.88951,1055
1539915301.90808,1059.9
1539915301.92644,1058
1539915301.94444,1063.2
1539915301.96266,1062.4
1539915902.93289,1058.8
1539915903.00373,1062.6
1539915903.02658,1064.7
1539915903.04363,1066.4
1539915903.05964,1066.9
1539915903.07591,1067
1539915903.09203,1066.5
1539915903.10973,1067.7
1539915903.12544,1070.9
1539915903.14124,1073.2
1539916504.26905,1073.7
1539916504.28673,1070.7
1539916504.30422,1072.6
1539916504.32023,1073.5
1539916504.33493,1077.4
1539916504.35022,1080.5
1539916504.37966,1083.2
