time,d2w,d2w_range,d2w_ROC,d2w_spike,d2w_FlatLine,label
2019-03-22 19:20:00,1610.2960000000005,1,1,1,1,1
2019-03-22 19:25:00,1614.3459999999993,1,1,1,1,1
2019-03-22 19:30:00,1604.3500000000006,1,1,1,1,1
2019-03-22 19:35:00,1614.604,1,1,1,1,1
2019-03-22 19:40:00,1612.8399999999995,1,1,1,1,1
2019-03-22 19:45:00,1620.7320000000002,1,1,1,1,1
2019-03-22 19:50:00,1621.8579999999995,1,1,1,1,1
2019-03-22 19:55:00,1613.2359999999994,1,1,1,1,1
2019-03-22 20:00:00,1608.7700000000007,1,1,1,1,1
2019-03-22 20:05:00,1607.794,1,1,1,1,1
2019-03-22 20:10:00,1615.8480000000006,1,1,1,1,1
2019-03-22 20:15:00,1590.4999999999993,1,3,1,1,1
2019-03-22 20:20:00,1579.1119999999994,1,1,1,1,1
2019-03-22 20:25:00,1573.8239999999994,1,1,1,1,1
2019-03-22 20:30:00,1563.259523809524,1,1,1,1,1
2019-03-22 20:35:00,1555.5120000000006,1,1,1,1,1
2019-03-22 20:40:00,1554.8640000000007,1,1,1,1,1
2019-03-22 20:45:00,1542.5779999999993,1,1,1,1,1
2019-03-22 20:50:00,1536.236,1,1,1,1,1
2019-03-22 20:55:00,1530.9460000000006,1,1,1,1,1
2019-03-22 21:00:00,1524.0760000000002,1,1,1,1,1
2019-03-22 21:05:00,1515.4620000000002,1,1,1,1,1
2019-03-22 21:10:00,1504.2400000000002,1,1,1,1,1
2019-03-22 21:15:00,1497.4440000000006,1,1,1,1,1
2019-03-22 21:20:00,1486.9540000000006,1,1,1,1,1
2019-03-22 21:25:00,1475.9360000000006,1,1,1,1,1
2019-03-22 21:30:00,1465.0119999999995,1,1,1,1,1
2019-03-22 21:35:00,1453.09,1,1,1,1,1
2019-03-22 21:40:00,1434.6280000000006,1,1,1,1,1
2019-03-22 21:45:00,1425.9359999999995,1,1,1,1,1
2019-03-22 21:50:00,1420.2500000000002,1,1,1,1,1
2019-03-22 21:55:00,1399.7039999999995,1,1,1,1,1
2019-03-22 22:00:00,1387.2060000000001,1,1,1,1,1
2019-03-22 22:05:00,1389.4420000000002,1,1,1,1,1
2019-03-22 22:10:00,1381.2419999999993,1,1,1,1,1
2019-03-22 22:15:00,1361.314,1,1,1,1,1
2019-03-22 22:20:00,1345.0780000000007,1,1,1,1,1
2019-03-22 22:25:00,1329.4339999999995,1,1,1,1,1
2019-03-22 22:30:00,1333.52,1,1,1,1,1
2019-03-22 22:35:00,1326.5139999999994,1,1,1,1,1
2019-03-22 22:40:00,1329.0720000000001,1,1,1,1,1
2019-03-22 22:45:00,1310.7559999999996,1,1,1,1,1
2019-03-22 22:50:00,1291.734,1,1,1,1,1
2019-03-22 22:55:00,1286.3239999999996,1,1,1,1,1
2019-03-22 23:00:00,1269.6419999999996,1,1,1,1,1
2019-03-22 23:05:00,1245.3659999999998,1,1,1,1,1
2019-03-22 23:10:00,1265.4140000000002,1,1,1,1,1
2019-03-22 23:15:00,1244.832,1,1,1,1,1
2019-03-22 23:20:00,1214.2959999999996,1,3,1,1,1
2019-03-22 23:25:00,1198.422,1,1,1,1,1
2019-03-22 23:30:00,1196.6820000000002,1,1,1,1,1
2019-03-22 23:35:00,1182.726,1,1,1,1,1
2019-03-22 23:40:00,1168.4299999999996,1,1,1,1,1
2019-03-22 23:45:00,1164.3360000000002,1,1,1,1,1
2019-03-22 23:50:00,1155.8519999999996,1,1,1,1,1
2019-03-22 23:55:00,1140.062,1,1,1,1,1
2019-03-23 00:00:00,1131.7040000000004,1,1,1,1,1
2019-03-23 00:05:00,1140.5700000000004,1,1,1,1,1
2019-03-23 00:10:00,1109.1379999999997,1,3,1,1,1
2019-03-23 00:15:00,1111.4380000000006,1,1,1,1,1
2019-03-23 00:20:00,1098.5499999999997,1,1,1,1,1
2019-03-23 00:25:00,1089.002,1,1,1,1,1
2019-03-23 00:30:00,1079.84,1,1,1,1,1
2019-03-23 00:35:00,1086.3420000000003,1,1,1,1,1
2019-03-23 00:40:00,1067.83,1,1,1,1,1
2019-03-23 00:45:00,1049.0299999999997,1,1,1,1,1
2019-03-23 00:50:00,1046.52,1,1,1,1,1
2019-03-23 00:55:00,1038.2499999999998,1,1,1,1,1
2019-03-23 01:00:00,1030.3320000000003,1,1,1,1,1
2019-03-23 01:05:00,1022.9359999999997,1,1,1,1,1
2019-03-23 01:10:00,1024.4360000000001,1,1,1,1,1
2019-03-23 01:15:00,1007.1360000000001,1,1,1,1,1
2019-03-23 01:20:00,1013.684,1,1,1,1,1
2019-03-23 01:25:00,1005.988,1,1,1,1,1
2019-03-23 01:30:00,1013.1600000000003,1,1,1,1,1
2019-03-23 01:35:00,1017.4699999999997,1,1,1,1,1
2019-03-23 01:40:00,1010.4119999999997,1,1,1,1,1
2019-03-23 01:45:00,1011.5560000000003,1,1,1,1,1
2019-03-23 01:50:00,1015.0659999999997,1,1,1,1,1
2019-03-23 01:55:00,998.5160000000001,1,1,1,1,1
2019-03-23 02:00:00,1001.2739999999999,1,1,1,1,1
2019-03-23 02:05:00,1004.3359999999997,1,1,1,1,1
2019-03-23 02:10:00,1006.278,1,1,1,1,1
2019-03-23 02:15:00,992.7380000000003,1,1,1,1,1
2019-03-23 02:20:00,989.898,1,1,1,1,1
2019-03-23 02:25:00,1006.0639999999997,1,1,1,1,1
2019-03-23 02:30:00,1000.2340000000003,1,1,1,1,1
2019-03-23 02:35:00,999.962,1,1,1,1,1
2019-03-23 02:40:00,1015.391666666667,1,1,1,1,1
2019-03-23 02:45:00,1017.2933333333328,1,1,1,1,1
2019-03-23 02:50:00,1042.116,1,1,1,1,1
2019-03-23 02:55:00,1029.236,1,1,1,1,1
2019-03-23 03:00:00,1058.9560000000001,1,3,1,1,1
2019-03-23 03:05:00,1043.6939999999997,1,1,1,1,1
2019-03-23 03:10:00,1061.5799999999997,1,1,1,1,1
2019-03-23 03:15:00,1055.9260000000004,1,1,1,1,1
2019-03-23 03:20:00,1076.7879999999998,1,1,1,1,1
2019-03-23 03:25:00,1101.9299999999996,1,3,1,1,1
2019-03-23 03:30:00,1102.035,1,1,1,1,1
2019-03-23 03:35:00,1099.2499999999998,1,1,1,1,1
2019-03-23 03:40:00,1119.5979999999997,1,1,1,1,1
2019-03-23 03:45:00,1123.3079999999998,1,1,1,1,1
2019-03-23 03:50:00,1124.65,1,1,1,1,1
2019-03-23 03:55:00,1134.866,1,1,1,1,1
2019-03-23 04:00:00,1139.9466666666667,1,1,1,1,1
2019-03-23 04:05:00,1149.5720000000006,1,1,1,1,1
2019-03-23 04:10:00,1163.8259999999998,1,1,1,1,1
2019-03-23 04:15:00,1176.9200000000005,1,1,1,1,1
2019-03-23 04:20:00,1189.1400000000006,1,1,1,1,1
2019-03-23 04:25:00,1196.2160000000001,1,1,1,1,1
2019-03-23 04:30:00,1206.7459999999996,1,1,1,1,1
2019-03-23 04:35:00,1215.9019999999996,1,1,1,1,1
2019-03-23 04:40:00,1228.7719999999995,1,1,1,1,1
2019-03-23 04:45:00,1244.1339999999998,1,1,1,1,1
2019-03-23 04:50:00,1246.0360000000005,1,1,1,1,1
2019-03-23 04:55:00,1250.9019999999996,1,1,1,1,1
2019-03-23 05:00:00,1258.2019999999995,1,1,1,1,1
2019-03-23 05:05:00,1266.5179999999996,1,1,1,1,1
2019-03-23 05:10:00,1278.924,1,1,1,1,1
2019-03-23 05:15:00,1281.2900000000004,1,1,1,1,1
2019-03-23 05:20:00,1286.838,1,1,1,1,1
2019-03-23 05:25:00,1298.4980000000007,1,1,1,1,1
2019-03-23 05:30:00,1307.8560000000002,1,1,1,1,1
2019-03-23 05:35:00,1309.5939999999996,1,1,1,1,1
2019-03-23 05:40:00,1323.5039999999995,1,1,1,1,1
2019-03-23 05:45:00,1330.8700000000003,1,1,1,1,1
2019-03-23 05:50:00,1344.8380000000002,1,1,1,1,1
2019-03-23 05:55:00,1348.4619999999998,1,1,1,1,1
2019-03-23 06:00:00,1366.1960000000004,1,1,1,1,1
2019-03-23 06:05:00,1371.9219999999998,1,1,1,1,1
2019-03-23 06:10:00,1382.8420000000006,1,1,1,1,1
2019-03-23 06:15:00,1390.1174999999994,1,1,1,1,1
2019-03-23 06:20:00,1397.4960000000005,1,1,1,1,1
2019-03-23 06:25:00,1404.648,1,1,1,1,1
2019-03-23 06:30:00,1413.85,1,1,1,1,1
2019-03-23 06:35:00,1418.3040000000005,1,1,1,1,1
2019-03-23 06:40:00,1427.7820000000006,1,1,1,1,1
2019-03-23 06:45:00,1433.1080000000006,1,1,1,1,1
2019-03-23 06:50:00,1434.1559999999995,1,1,1,1,1
2019-03-23 06:55:00,1443.1760000000006,1,1,1,1,1
2019-03-23 07:00:00,1448.636,1,1,1,1,1
2019-03-23 07:05:00,1452.794,1,1,1,1,1
2019-03-23 07:10:00,1452.2799999999993,1,1,1,1,1
2019-03-23 07:15:00,1454.9940000000006,1,1,1,1,1
2019-03-23 07:20:00,1451.4679999999994,1,1,1,1,1
2019-03-23 07:25:00,1456.188,1,1,1,1,1
2019-03-23 07:30:00,1450.5660000000007,1,1,1,1,1
2019-03-23 07:35:00,1454.9199999999994,1,1,1,1,1
2019-03-23 07:40:00,1454.178,1,1,1,1,1
2019-03-23 07:45:00,1454.1420000000005,1,1,1,1,1
2019-03-23 07:50:00,1459.7960000000005,1,1,1,1,1
2019-03-23 07:55:00,1452.6040000000007,1,1,1,1,1
2019-03-23 08:00:00,1458.13,1,1,1,1,1
2019-03-23 08:05:00,1453.1259999999993,1,1,1,1,1
2019-03-23 08:10:00,1453.652,1,1,1,1,1
2019-03-23 08:15:00,1443.6379999999995,1,1,1,1,1
2019-03-23 08:20:00,1443.422,1,1,1,1,1
2019-03-23 08:25:00,1441.26,1,1,1,1,1
2019-03-23 08:30:00,1437.7759999999994,1,1,1,1,1
2019-03-23 08:35:00,1429.4260000000006,1,1,1,1,1
2019-03-23 08:40:00,1427.0739999999994,1,1,1,1,1
2019-03-23 08:45:00,1418.864,1,1,1,1,1
2019-03-23 08:50:00,1423.95,1,1,1,1,1
2019-03-23 08:55:00,1425.1439999999993,1,1,1,1,1
2019-03-23 09:00:00,1415.1760000000006,1,1,1,1,1
2019-03-23 09:05:00,1397.0379999999998,1,1,1,1,1
2019-03-23 09:10:00,1391.704,1,1,1,1,1
2019-03-23 09:15:00,1381.4779999999994,1,1,1,1,1
2019-03-23 09:20:00,1388.4700000000007,1,1,1,1,1
2019-03-23 09:25:00,1367.6099999999994,1,1,1,1,1
2019-03-23 09:30:00,1347.4820000000002,1,1,1,1,1
2019-03-23 09:35:00,1342.1879999999996,1,1,1,1,1
2019-03-23 09:40:00,1348.43,1,1,1,1,1
2019-03-23 09:45:00,1327.5799999999995,1,1,1,1,1
2019-03-23 09:50:00,1306.406,1,1,1,1,1
2019-03-23 09:55:00,1313.3780000000004,1,1,1,1,1
2019-03-23 10:00:00,1300.266,1,1,1,1,1
2019-03-23 10:05:00,1289.98,1,1,1,1,1
2019-03-23 10:10:00,1284.8420000000006,1,1,1,1,1
2019-03-23 10:15:00,1271.73,1,1,1,1,1
2019-03-23 10:20:00,1271.3379999999995,1,1,1,1,1
2019-03-23 10:25:00,1252.3439999999996,1,1,1,1,1
2019-03-23 10:30:00,1241.1680000000003,1,1,1,1,1
2019-03-23 10:35:00,1234.1259999999995,1,1,1,1,1
2019-03-23 10:40:00,1225.5220000000004,1,1,1,1,1
2019-03-23 10:45:00,1215.994,1,1,1,1,1
2019-03-23 10:50:00,1213.548,1,1,1,1,1
2019-03-23 10:55:00,1179.0120000000004,1,3,1,1,1
2019-03-23 11:00:00,1169.964,1,1,1,1,1
2019-03-23 11:05:00,1174.7460000000005,1,1,1,1,1
2019-03-23 11:10:00,1159.8200000000004,1,1,1,1,1
2019-03-23 11:15:00,1144.928,1,1,1,1,1
2019-03-23 11:20:00,1133.1980000000005,1,1,1,1,1
2019-03-23 11:25:00,1129.0899999999995,1,1,1,1,1
2019-03-23 11:30:00,1113.9860000000003,1,1,1,1,1
2019-03-23 11:35:00,1095.608,1,1,1,1,1
2019-03-23 11:40:00,1091.2180000000003,1,1,1,1,1
2019-03-23 11:45:00,1082.0639999999996,1,1,1,1,1
2019-03-23 11:50:00,1078.9780000000003,1,1,1,1,1
2019-03-23 11:55:00,1071.2959999999996,1,1,1,1,1
2019-03-23 12:00:00,1069.014,1,1,1,1,1
2019-03-23 12:05:00,1072.0379999999998,1,1,1,1,1
2019-03-23 12:10:00,1066.0514285714278,1,1,1,1,1
2019-03-23 12:15:00,1053.6680000000001,1,1,1,1,1
2019-03-23 12:20:00,1074.0719999999997,1,1,1,1,1
2019-03-23 12:25:00,1054.5079999999996,1,1,1,1,1
2019-03-23 12:30:00,1047.73,1,1,1,1,1
2019-03-23 12:35:00,1034.7900000000004,1,1,1,1,1
2019-03-23 12:40:00,1043.396,1,1,1,1,1
2019-03-23 12:45:00,1027.6457142857148,1,1,1,1,1
2019-03-23 12:50:00,1020.532,1,1,1,1,1
2019-03-23 12:55:00,1023.3057142857148,1,1,1,1,1
2019-03-23 13:00:00,1000.26,1,1,1,1,1
2019-03-23 13:05:00,1003.6460000000001,1,1,1,1,1
2019-03-23 13:10:00,993.2919999999999,1,1,1,1,1
2019-03-23 13:15:00,988.63,1,1,1,1,1
2019-03-23 13:20:00,986.854,1,1,1,1,1
2019-03-23 13:25:00,998.7760000000003,1,1,1,1,1
2019-03-23 13:30:00,999.16,1,1,1,1,1
2019-03-23 13:35:00,1000.7499999999997,1,1,1,1,1
2019-03-23 13:40:00,991.7259999999997,1,1,1,1,1
2019-03-23 13:45:00,994.288,1,1,1,1,1
2019-03-23 13:50:00,999.924,1,1,1,1,1
2019-03-23 13:55:00,995.9440000000003,1,1,1,1,1
2019-03-23 14:00:00,989.2300000000004,1,1,1,1,1
2019-03-23 14:05:00,993.174,1,1,1,1,1
2019-03-23 14:10:00,991.3380000000001,1,1,1,1,1
2019-03-23 14:15:00,1002.534,1,1,1,1,1
2019-03-23 14:20:00,1006.6559999999997,1,1,1,1,1
2019-03-23 14:25:00,1032.6199999999997,1,3,1,1,1
2019-03-23 14:30:00,1040.17,1,1,1,1,1
2019-03-23 14:35:00,1020.51,1,1,1,1,1
2019-03-23 14:40:00,1013.594,1,1,1,1,1
2019-03-23 14:45:00,1048.8539999999996,1,3,1,1,1
2019-03-23 14:50:00,1040.174,1,1,1,1,1
2019-03-23 14:55:00,1050.4999999999998,1,1,1,1,1
2019-03-23 15:00:00,1048.4299999999996,1,1,1,1,1
2019-03-23 15:05:00,1064.844,1,1,1,1,1
2019-03-23 15:10:00,1072.6059999999998,1,1,1,1,1
2019-03-23 15:15:00,1068.5459999999996,1,1,1,1,1
2019-03-23 15:20:00,1092.1780000000003,1,1,1,1,1
2019-03-23 15:25:00,1096.314,1,1,1,1,1
2019-03-23 15:30:00,1108.8399999999997,1,1,1,1,1
2019-03-23 15:35:00,1115.204,1,1,1,1,1
2019-03-23 15:40:00,1127.66,1,1,1,1,1
2019-03-23 15:45:00,1127.1580000000001,1,1,1,1,1
2019-03-23 15:50:00,1147.056,1,1,1,1,1
2019-03-23 15:55:00,1154.0349999999996,1,1,1,1,1
2019-03-23 16:00:00,1166.7319999999995,1,1,1,1,1
2019-03-23 16:05:00,1178.6039999999996,1,1,1,1,1
2019-03-23 16:10:00,1201.5899999999995,1,1,1,1,1
2019-03-23 16:15:00,1212.195,1,1,1,1,1
2019-03-23 16:20:00,1218.4820000000002,1,1,1,1,1
2019-03-23 16:25:00,1242.2014285714286,1,1,1,1,1
2019-03-23 16:30:00,1252.5800000000004,1,1,1,1,1
2019-03-23 16:35:00,1264.1899999999996,1,1,1,1,1
2019-03-23 16:40:00,1277.6520000000005,1,1,1,1,1
2019-03-23 16:45:00,1288.8220000000006,1,1,1,1,1
2019-03-23 16:50:00,1306.9379999999996,1,1,1,1,1
2019-03-23 16:55:00,1322.1820000000002,1,1,1,1,1
2019-03-23 17:00:00,1326.7099999999996,1,2,1,1,1
2019-03-23 17:05:00,1343.974,1,1,1,1,1
2019-03-23 17:10:00,1355.7699999999988,1,1,1,1,1
2019-03-23 17:15:00,1361.5379999999998,1,1,1,1,1
2019-03-23 17:20:00,1378.8940000000002,1,1,1,1,1
2019-03-23 17:25:00,1383.3440000000005,1,1,1,1,1
2019-03-23 17:30:00,1398.4859999999994,1,1,1,1,1
2019-03-23 17:35:00,1405.1360000000002,1,2,1,1,1
2019-03-23 17:40:00,1422.2000000000005,1,1,1,1,1
2019-03-23 17:45:00,1425.804,1,1,1,1,1
2019-03-23 17:50:00,1437.1799999999994,1,1,1,1,1
2019-03-23 17:55:00,1448.7520000000006,1,1,1,1,1
2019-03-23 18:00:00,1461.34,1,1,1,1,1
2019-03-23 18:05:00,1465.476,1,1,1,1,1
2019-03-23 18:10:00,1483.1519999999994,1,1,1,1,1
2019-03-23 18:15:00,1489.724,1,1,1,1,1
2019-03-23 18:20:00,1498.1940000000006,1,1,1,1,1
2019-03-23 18:25:00,1511.1719999999998,1,1,1,1,1
2019-03-23 18:30:00,1520.5660000000007,1,1,1,1,1
2019-03-23 18:35:00,1526.7579999999994,1,1,1,1,1
2019-03-23 18:40:00,1536.35,1,1,1,1,1
2019-03-23 18:45:00,1541.2472727272727,1,1,1,1,1
2019-03-23 18:50:00,1548.6879999999994,1,1,1,1,1
2019-03-23 18:55:00,1550.2240000000006,1,1,1,1,1
2019-03-23 19:00:00,1562.756,1,1,1,1,1
2019-03-23 19:05:00,1565.4720000000002,1,1,1,1,1
2019-03-23 19:10:00,1572.9136363636362,1,1,1,1,1
2019-03-23 19:15:00,1576.5961904761905,1,1,1,1,1
2019-03-23 19:20:00,1579.2159999999994,1,1,1,1,1
2019-03-23 19:25:00,1581.462857142858,1,1,1,1,1
2019-03-23 19:30:00,1587.3280000000007,1,1,1,1,1
2019-03-23 19:35:00,1586.162,1,1,1,1,1
2019-03-23 19:40:00,1592.9660000000001,1,1,1,1,1
2019-03-23 19:45:00,1589.3499999999995,1,1,1,1,1
2019-03-23 19:50:00,1598.7252380952386,1,1,1,1,1
2019-03-23 19:55:00,1592.3181818181818,1,1,1,1,1
2019-03-23 20:00:00,1600.7247619047625,1,1,1,1,1
2019-03-23 20:05:00,1598.8925000000006,1,1,1,1,1
2019-03-23 20:10:00,1595.6320000000005,1,1,1,1,1
2019-03-23 20:15:00,1594.36,1,2,1,1,1
2019-03-23 20:20:00,1596.534,1,2,1,1,1
2019-03-23 20:25:00,1588.083333333333,1,1,1,1,1
2019-03-23 20:30:00,1579.7940000000006,1,1,1,1,1
2019-03-23 20:35:00,1578.6760000000006,1,1,1,1,1
2019-03-23 20:40:00,1568.6180000000006,1,1,1,1,1
2019-03-23 20:45:00,1568.55,1,1,1,1,1
2019-03-23 20:50:00,1563.2620000000006,1,1,1,1,1
2019-03-23 20:55:00,1559.194,1,1,1,1,1
2019-03-23 21:00:00,1556.2219999999993,1,1,1,1,1
2019-03-23 21:05:00,1546.3820000000005,1,1,1,1,1
2019-03-23 21:10:00,1544.638,1,1,1,1,1
2019-03-23 21:15:00,1547.2980000000002,1,1,1,1,1
2019-03-23 21:20:00,1538.1309523809525,1,1,1,1,1
2019-03-23 21:25:00,1525.9260000000006,1,1,1,1,1
2019-03-23 21:30:00,1518.6461904761904,1,1,1,1,1
2019-03-23 21:35:00,1504.3063636363638,1,1,1,1,1
2019-03-23 21:40:00,1496.7420000000006,1,1,1,1,1
2019-03-23 21:45:00,1487.7700000000002,1,1,1,1,1
2019-03-23 21:50:00,1485.6340000000007,1,1,1,1,1
2019-03-23 21:55:00,1471.1259999999993,1,1,1,1,1
2019-03-23 22:00:00,1462.652,1,1,1,1,1
2019-03-23 22:05:00,1461.6999999999994,1,1,1,1,1
2019-03-23 22:10:00,1451.5079999999994,1,1,1,1,1
2019-03-23 22:15:00,1442.0320000000006,1,1,1,1,1
2019-03-23 22:20:00,1430.8276190476188,1,1,1,1,1
2019-03-23 22:25:00,1431.0539999999994,1,1,1,1,1
2019-03-23 22:30:00,1408.2540000000006,1,1,1,1,1
2019-03-23 22:35:00,1406.9871428571425,1,1,1,1,1
2019-03-23 22:40:00,1391.0880000000002,1,1,1,1,1
2019-03-23 22:45:00,1403.208,1,1,1,1,1
2019-03-23 22:50:00,1369.0580000000002,1,3,1,1,1
2019-03-23 22:55:00,1356.592,1,1,1,1,1
2019-03-23 23:00:00,1347.458,1,1,1,1,1
2019-03-23 23:05:00,1329.1360000000004,1,1,1,1,1
2019-03-23 23:10:00,1347.862,1,1,3,1,1
2019-03-23 23:15:00,1307.4619999999998,1,3,1,1,1
2019-03-23 23:20:00,1292.594,1,1,1,1,1
2019-03-23 23:25:00,1303.6080000000004,1,1,1,1,1
2019-03-23 23:30:00,1270.9700000000007,1,3,1,1,1
2019-03-23 23:35:00,1271.738,1,1,1,1,1
2019-03-23 23:40:00,1255.1520000000005,1,1,1,1,1
2019-03-23 23:45:00,1261.0159999999996,1,1,1,1,1
2019-03-23 23:50:00,1230.978,1,3,1,1,1
2019-03-23 23:55:00,1233.0359999999996,1,1,1,1,1
2019-03-24 00:00:00,1226.072,1,1,1,1,1
2019-03-24 00:05:00,1202.3519999999996,1,1,1,1,1
2019-03-24 00:10:00,1193.082,1,1,1,1,1
2019-03-24 00:15:00,1191.754,1,1,1,1,1
2019-03-24 00:20:00,1164.7339999999995,1,3,1,1,1
2019-03-24 00:25:00,1155.3219999999994,1,1,1,1,1
2019-03-24 00:30:00,1153.3959999999995,1,1,1,1,1
2019-03-24 00:35:00,1140.39,1,1,1,1,1
2019-03-24 00:40:00,1121.604,1,1,1,1,1
2019-03-24 00:45:00,1125.792,1,1,1,1,1
2019-03-24 00:50:00,1115.52,1,1,1,1,1
2019-03-24 00:55:00,1094.448,1,1,1,1,1
2019-03-24 01:00:00,1090.47,1,1,1,1,1
2019-03-24 01:05:00,1101.8200000000004,1,1,1,1,1
2019-03-24 01:10:00,1084.4119999999998,1,1,1,1,1
2019-03-24 01:15:00,1092.042,1,1,1,1,1
2019-03-24 01:20:00,1086.614,1,1,1,1,1
2019-03-24 01:25:00,1072.974,1,1,1,1,1
2019-03-24 01:30:00,1069.5020000000004,1,1,1,1,1
2019-03-24 01:35:00,1063.0020000000004,1,1,1,1,1
2019-03-24 01:40:00,1060.9480000000003,1,1,1,1,1
2019-03-24 01:45:00,1069.8780000000004,1,1,1,1,1
2019-03-24 01:50:00,1066.082,1,1,1,1,1
2019-03-24 01:55:00,1057.248,1,1,1,1,1
2019-03-24 02:00:00,1058.6619999999998,1,1,1,1,1
2019-03-24 02:05:00,1068.678,1,1,1,1,1
2019-03-24 02:10:00,1062.3940000000002,1,1,1,1,1
2019-03-24 02:15:00,1051.85,1,1,1,1,1
2019-03-24 02:20:00,1055.07,1,1,1,1,1
2019-03-24 02:25:00,1043.14,1,1,1,1,1
2019-03-24 02:30:00,1043.6159999999998,1,1,1,1,1
2019-03-24 02:35:00,1051.9440000000004,1,1,1,1,1
2019-03-24 02:40:00,1034.5220000000004,1,1,1,1,1
2019-03-24 02:45:00,1055.3759999999997,1,1,1,1,1
2019-03-24 02:50:00,1051.0379999999998,1,1,1,1,1
2019-03-24 02:55:00,1048.6200000000003,1,1,1,1,1
2019-03-24 03:00:00,1048.236,1,1,1,1,1
2019-03-24 03:05:00,1053.0600000000004,1,1,1,1,1
2019-03-24 03:10:00,1049.9740000000004,1,1,1,1,1
2019-03-24 03:15:00,1066.156,1,1,1,1,1
2019-03-24 03:20:00,1071.2966666666666,1,1,1,1,1
2019-03-24 03:25:00,1054.792,1,1,1,1,1
2019-03-24 03:30:00,1069.5739999999996,1,1,1,1,1
2019-03-24 03:35:00,1065.6339999999998,1,1,1,1,1
2019-03-24 03:40:00,1074.5780000000002,1,1,1,1,1
2019-03-24 03:45:00,1076.864,1,1,1,1,1
2019-03-24 03:50:00,1087.4460000000001,1,1,1,1,1
2019-03-24 03:55:00,1097.932857142857,1,1,1,1,1
2019-03-24 04:00:00,1102.314,1,1,1,1,1
2019-03-24 04:05:00,1104.6440000000002,1,1,1,1,1
2019-03-24 04:10:00,1106.854,1,1,1,1,1
2019-03-24 04:15:00,1094.4599999999996,1,1,1,1,1
2019-03-24 04:20:00,1100.0279999999998,1,1,1,1,1
2019-03-24 04:25:00,1105.1380000000004,1,1,1,1,1
2019-03-24 04:30:00,1115.904,1,1,1,1,1
2019-03-24 04:35:00,1112.7500000000002,1,1,1,1,1
2019-03-24 04:40:00,1143.4460000000001,1,3,1,1,1
2019-03-24 04:45:00,1127.272,1,1,1,1,1
2019-03-24 04:50:00,1143.13,1,1,1,1,1
2019-03-24 04:55:00,1141.1980000000005,1,1,1,1,1
2019-03-24 05:00:00,1154.79,1,1,1,1,1
2019-03-24 05:05:00,1168.3939999999998,1,1,1,1,1
2019-03-24 05:10:00,1175.4349999999995,1,1,1,1,1
2019-03-24 05:15:00,1179.5320000000004,1,1,1,1,1
2019-03-24 05:20:00,1182.9699999999998,1,1,1,1,1
2019-03-24 05:25:00,1192.274,1,1,1,1,1
2019-03-24 05:30:00,1200.2640000000004,1,1,1,1,1
2019-03-24 05:35:00,1209.364,1,1,1,1,1
2019-03-24 05:40:00,1219.7500000000002,1,1,1,1,1
2019-03-24 05:45:00,1227.4740000000004,1,1,1,1,1
2019-03-24 05:50:00,1224.06,1,1,1,1,1
2019-03-24 05:55:00,1231.292,1,1,1,1,1
2019-03-24 06:00:00,1248.9900000000002,1,1,1,1,1
2019-03-24 06:05:00,1262.6740000000004,1,1,1,1,1
2019-03-24 06:10:00,1253.9040000000005,1,1,1,1,1
2019-03-24 06:15:00,1269.2179999999996,1,1,1,1,1
2019-03-24 06:20:00,1276.7179999999996,1,1,1,1,1
2019-03-24 06:25:00,1282.78,1,1,1,1,1
2019-03-24 06:30:00,1291.6,1,1,1,1,1
2019-03-24 06:35:00,1299.677619047619,1,1,1,1,1
2019-03-24 06:40:00,1302.0840000000005,1,1,1,1,1
2019-03-24 06:45:00,1313.672,1,1,1,1,1
2019-03-24 06:50:00,1318.6839999999995,1,1,1,1,1
2019-03-24 06:55:00,1324.0657142857135,1,1,1,1,1
2019-03-24 07:00:00,1320.9533333333334,1,1,1,1,1
2019-03-24 07:05:00,1326.9160000000004,1,1,1,1,1
2019-03-24 07:10:00,1334.8347619047618,1,1,1,1,1
2019-03-24 07:15:00,1335.02,1,1,1,1,1
2019-03-24 07:20:00,1340.4900000000002,1,1,1,1,1
2019-03-24 07:25:00,1346.4200000000005,1,1,1,1,1
2019-03-24 07:30:00,1351.256,1,1,1,1,1
2019-03-24 07:35:00,1365.2252380952375,1,1,1,1,1
2019-03-24 07:40:00,1362.912,1,1,1,1,1
2019-03-24 07:45:00,1372.39,1,1,1,1,1
2019-03-24 07:50:00,1379.098,1,1,1,1,1
2019-03-24 07:55:00,1382.514,1,1,1,1,1
2019-03-24 08:00:00,1384.7599999999998,1,1,1,1,1
2019-03-24 08:05:00,1387.8279999999993,1,1,1,1,1
2019-03-24 08:10:00,1393.7620000000006,1,1,1,1,1
2019-03-24 08:15:00,1389.6185714285714,1,1,1,1,1
2019-03-24 08:20:00,1391.5104761904763,1,1,1,1,1
2019-03-24 08:25:00,1386.3719999999994,1,1,1,1,1
2019-03-24 08:30:00,1389.88,1,1,1,1,1
2019-03-24 08:35:00,1389.7320000000002,1,1,1,1,1
2019-03-24 08:40:00,1387.9860000000006,1,1,1,1,1
2019-03-24 08:45:00,1384.5414285714292,1,1,1,1,1
2019-03-24 08:50:00,1386.4661904761901,1,1,1,1,1
2019-03-24 08:55:00,1382.4539999999995,1,1,1,1,1
2019-03-24 09:00:00,1388.5225,1,1,1,1,1
